#Table1
z,ra,dec
0.3656253,44.144387,0.68071458
1.084881,44.1335,0.40065591
1.348582,44.03017,1.1774222
1.611,44.363563,0.26274244
2.053434,44.620829,0.25727769
1.226531,44.426445,0.31811489
0.602108,45.844973,-0.79080487
1.519957,45.989427,-1.1520748
0.7045561,45.584672,-0.37299266
0.9479463,45.676729,-0.95194815
1.586882,48.193534,-0.84020898
2.462917,48.45139,-1.0758564
2.100454,48.518494,-0.6631319
1.933543,35.860845,-1.0685302
1.396141,35.21248,0.62452143
1.263157,35.286942,0.7830469
0.128046,36.984509,0.95918242
0.186312,37.17282,0.86904903
2.08872,40.77848,0.20538204
0.9500181,43.504843,0.30904628
0.3594163,43.754956,0.29597921
0.3526043,43.773622,0.42311196
0.5267193,43.85699,0.35273772
0.4784919,46.034717,-0.1913572
3.226717,45.921035,-0.38939477
0.7411085,45.674986,-0.67894648
0.7005187,45.815293,-0.1172163
1.350309,45.659049,0.034300505
0.2565273,48.661578,-0.48011001
0.3018902,47.982887,-0.27950246
1.434466,35.593526,-0.22177778
0.8208433,35.717779,-0.16176375
0.2325981,37.677533,-1.1849084
0.1337693,37.662016,-0.020711853
0.2068033,39.146117,0.85745848
1.934399,38.875477,0.22515523
1.072064,39.98859,1.2600694
2.01781,43.124025,1.013626
1.830723,42.96366,0.96084899
2.019333,42.580312,0.51686529
2.439883,42.798659,0.4875145
0.8275919,42.754195,0.80081116
1.179804,42.67507,0.32824466
0.16961,43.087048,0.72536259
1.130288,43.400906,0.65178034
1.253362,43.089823,0.47568721
3.287744,46.207754,-0.13706169
1.507073,48.685555,-0.95028991
0.2469346,47.889233,-0.53175496
0.953648,47.985208,-0.6991382
1.571935,47.880866,-0.35762333
0.9975185,151.91296,5.0100149
1.772069,152.05818,4.9566195
1.889537,151.85946,5.2168995
0.9192868,151.87697,5.161746
2.130466,151.88667,4.6717479
2.113624,151.96997,4.7577417
1.808377,152.00063,4.7123306
2.072408,151.76919,4.7540309
3.41267,151.40854,4.5891058
0.8278925,151.41151,4.3560911
1.355708,151.41614,4.1540907
1.262386,151.55538,4.0099887
0.9265257,151.80148,4.5402476
1.057911,151.72435,4.664671
1.260922,151.78647,4.1506995
1.023327,151.82851,4.1355677
1.709011,151.96325,4.5322096
1.000714,151.85569,4.1128975
1.04833,151.86245,4.0475069
2.058107,152.05476,4.2776958
1.649941,152.32558,5.265162
1.652157,152.10371,5.1561448
1.698132,152.16191,4.8447801
2.103158,152.08922,4.757571
1.508448,152.52075,4.2767045
0.4357867,152.46253,4.3807069
0.6112146,152.44632,4.2691071
6.308638,152.15822,4.1618047
0.9368629,152.35775,5.2078649
1.430809,152.49176,4.7845778
0.8659733,152.77553,4.6076968
1.409068,152.81796,4.577629
0.8376586,154.94665,4.347172
1.274656,156.63705,3.600369
1.168627,156.2566,3.2909973
0.6344035,156.3944,3.5115018
3.230096,156.15883,3.4366123
1.29018,156.10313,3.3821801
1.537423,155.58789,3.3712295
1.133291,162.53294,4.6166036
0.2259453,162.27297,4.5967566
1.251963,163.89444,3.5080078
1.136141,164.26348,4.0907944
1.285325,164.34943,4.6720376
1.693004,163.32006,3.6187582
1.222764,163.59363,3.6220309
0.5782213,163.51972,4.494243
1.082973,163.537,4.4473369
2.10014,163.09615,3.6390671
1.835311,163.255,3.6094756
1.268076,162.95659,3.5750704
1.723484,212.63121,3.4511446
0.3671016,212.70908,3.8955175
0.8888425,212.78417,4.0338799
0.5986072,212.79345,4.2692513
1.735589,212.97242,4.3490183
0.4852292,212.17644,3.5754655
0.6001886,211.74615,3.4338703
0.2414737,212.17673,4.514151
0.7844399,211.39608,3.7782115
0.09279905,211.33016,3.7594183
1.073187,212.0504,3.8902326
0.08493687,218.86925,4.4641391
1.734095,218.93827,4.3999124
1.016887,220.10385,3.6025634
0.2684219,219.91783,3.0912844
0.7329085,219.74607,3.596509
1.836757,219.85185,3.5105797
1.752346,219.91265,3.7984688
1.481381,219.57345,3.3190768
0.663189,219.73128,3.2131246
1.443366,219.70415,3.4438481
1.367365,227.00616,3.1223949
0.7485312,226.89001,3.6709311
0.1369543,226.98704,3.3436914
1.554741,226.9641,3.4320756
0.1729297,226.61018,3.1166448
1.041814,226.43586,2.8979464
0.3070398,226.3081,3.0287544
1.008546,226.55513,3.3463261
0.03588414,226.48565,3.7073082
1.15047,226.06216,3.2048533
1.478125,226.18768,3.1394061
1.83359,226.2086,3.6889394
3.656895,226.18122,3.3077374
1.874638,235.06733,3.195804
1.075923,234.86091,2.6339693
2.271473,234.92553,2.4843758
1.953562,234.95345,2.6955113
1.617416,234.80148,3.1063755
0.03167449,234.66329,2.7235119
0.2068263,234.47042,2.7839123
0.6806831,234.46302,2.5697573
1.400186,234.33528,2.8782788
0.5494977,234.26677,2.5106311
0.4795515,234.31392,2.5138152
1.39781,233.98815,2.5579359
0.3349093,234.21868,3.2227952
0.4473464,233.81504,2.9092214
0.5045983,233.71507,2.885939
0.2057209,233.62924,3.2577036
0.1739511,233.50696,2.8715956
1.228955,170.55809,63.244572
1.837748,170.53866,63.498513
0.9085987,170.70493,63.637192
1.220152,168.78262,62.944611
0.4127184,169.7909,63.698721
0.7492403,170.26507,63.808271
2.06118,168.57563,63.000808
0.313699,168.18824,62.90369
1.788759,168.29926,62.81603
1.912909,168.28499,63.304652
0.9620507,169.57986,63.609315
1.739899,169.38151,63.44283
0.6290436,169.2965,63.591815
1.741606,169.47209,63.561654
1.061644,169.58033,63.660518
0.3124993,167.56442,62.937376
1.08237,167.61579,63.171638
1.148145,167.57914,63.05874
1.252821,168.03277,62.794231
1.321229,168.91232,63.531156
0.5572402,153.64905,5.0067662
1.402203,153.83009,5.2079361
0.9359404,153.8221,5.0803167
2.025615,153.72861,5.2586622
0.9851467,153.61659,5.2231482
0.291028,153.5819,4.2111994
1.158262,153.57502,4.405862
1.85877,153.57179,4.7339331
1.567889,158.91719,5.4958008
0.1809886,159.30272,5.4503165
0.3649863,158.7274,4.6334679
1.229633,159.43709,5.3095122
1.044245,159.10973,4.9101464
1.061045,159.17484,5.161459
0.2682737,166.74633,4.3183966
0.7155706,166.69237,3.6206973
1.209817,166.68169,3.7758933
0.2424379,166.59151,3.9630888
1.270795,166.72276,3.8366527
0.02925635,166.80953,4.0691912
1.721686,166.68695,3.9460769
0.4363526,166.41518,4.2467462
2.03137,166.58808,3.7285949
0.099369,166.4186,3.8858582
2.049403,214.67894,4.3421598
0.0547813,214.83604,4.6064955
1.74011,214.97158,4.4716185
1.967087,215.1112,5.0675377
0.6822806,215.31766,5.3812048
0.8021772,215.32182,4.3941808
1.766442,215.62326,5.1162443
1.854133,215.58583,5.3497058
0.4281707,215.49953,4.6113405
1.583105,215.57372,4.6291848
0.714287,215.44843,4.4741939
0.08710834,215.65799,4.813485
0.6847236,215.72065,4.427292
1.206165,215.84258,4.7653986
1.700931,215.91612,4.3447557
1.731491,222.92181,3.7178078
1.953186,222.74835,3.739759
1.021238,222.84256,3.7607059
0.6534874,223.05404,3.1350835
0.3710691,223.12922,2.9783752
1.400803,222.85811,3.5264471
0.4794475,222.85901,3.4453761
2.077466,223.04024,3.5245317
1.371741,222.97338,3.4381945
0.3933125,222.80656,3.0613885
0.7988844,222.93652,2.9987162
1.123166,228.90806,3.9562792
0.3825312,228.95628,3.8333133
1.549826,228.91877,4.508896
1.752065,229.5335,4.1507594
1.470866,229.56811,4.0849281
0.09768242,229.27258,4.2863999
0.5527105,236.30127,3.5815056
1.77764,236.04649,3.9171872
1.095529,236.01324,3.9007998
2.138478,236.95273,3.4201923
1.276541,236.80107,3.224847
0.6788802,236.46432,3.7464334
0.1270949,236.52904,3.7991756
0.5079512,237.21843,3.3230958
0.7820551,176.61851,65.231636
1.307866,176.66862,65.175675
1.60341,176.72952,65.225733
1.748737,176.58775,64.865343
2.042884,176.53573,65.01826
1.458348,176.29811,65.058484
1.598596,177.49257,65.936871
1.381226,178.06493,65.7134
1.746166,177.24238,65.336039
1.996491,177.35919,65.193268
1.617863,176.90539,65.217934
1.257982,177.04951,64.915288
1.352848,178.17556,66.295809
1.196185,178.82448,65.654503
0.2057258,178.123,65.740893
0.284367,177.97873,65.159248
1.506145,177.94869,65.249042
1.819409,177.64245,64.853824
0.9082503,177.45259,65.167576
1.871832,178.43232,65.495571
0.2362013,178.33587,65.258344
1.102893,178.4753,65.115308
1.094254,178.28674,65.181508
2.093383,178.52423,64.838673
0.2654291,153.32493,5.0094668
1.867192,153.18555,5.1307538
1.855851,153.198,5.0825732
1.855776,153.23375,4.9715312
1.207973,153.26213,4.2354557
0.2428123,158.80757,3.571493
1.298495,159.02364,3.8769973
1.047788,158.96848,3.4270162
0.5436003,158.62357,4.4320718
0.6248365,158.59473,3.4764019
1.281893,158.33843,4.0286524
0.636672,167.3067,4.7508628
4.049086,167.51988,4.2696359
1.613361,167.16951,4.4506581
1.367626,167.04176,4.3383951
1.609013,167.26239,4.577625
0.7653003,167.17507,4.7247028
0.3413425,166.95615,4.6773333
0.3269195,166.92819,4.359503
3.587875,215.08793,4.2472511
1.818547,214.89305,4.2608925
2.039877,214.95248,3.8531782
0.9748383,214.73668,3.7317366
2.319338,214.66114,4.1483221
1.069408,214.84891,3.7662826
2.1977,214.57804,4.0689109
0.3557774,214.56404,4.0897669
1.713384,214.88593,3.1659759
0.1904834,214.89249,3.5314214
1.212772,214.7498,4.9923057
0.9693931,214.43548,4.8097319
0.3523539,215.0159,5.252919
3.203524,223.81297,3.4305713
0.4225639,223.80629,3.3791154
1.830077,223.43694,3.1488514
1.076155,222.82732,3.7305516
0.7795411,228.93895,3.2958506
2.036148,228.92924,2.9553694
1.779026,227.99227,3.2821007
0.9809526,228.2818,3.0227629
1.036954,228.27604,4.0354738
1.271839,228.77137,4.1700464
0.6744549,235.99629,3.8589198
0.9702764,235.74604,3.5857373
1.635553,236.18651,3.2413585
1.178362,236.31507,3.2759001
0.5501341,236.28949,3.328871
0.368683,236.54339,3.2116534
0.09446967,236.70592,3.25713
0.8384376,177.77181,63.610178
0.6102964,177.83529,63.922356
0.6191673,177.87804,63.889879
1.46242,177.03808,64.313714
1.052083,177.36783,63.560978
0.1116103,177.3715,64.152439
1.692744,177.02009,64.040771
1.727207,176.67196,63.741457
1.557298,176.73993,64.132314
1.120736,176.69346,64.064915
0.7406599,176.46325,63.724007
1.100585,175.75719,64.194446
1.863711,176.23329,65.567791
0.3254824,176.28957,65.896265
1.131716,174.95323,64.935092
0.6558154,152.9593,5.2991615
2.0295,152.87244,4.5345861
0.8659592,152.8954,4.2307587
1.032281,159.41457,3.8296988
0.5521016,159.40012,3.8097804
1.094552,159.43323,4.0427228
1.086717,159.45155,4.0450447
0.6310944,159.24104,4.2064569
0.8122314,159.13209,3.9522458
1.511624,158.82609,4.5043184
0.7709952,167.68909,4.3618477
0.670153,167.57445,4.0698611
0.2640563,167.5577,4.0084903
1.870971,167.62685,3.8092627
2.101259,167.58989,4.4323228
1.260937,167.62212,4.751427
1.443859,216.16929,3.6552931
0.9652656,216.27494,3.7093359
1.923804,216.17935,3.8480561
1.522531,216.18851,4.2296697
0.7924806,216.32985,3.9071752
0.3134235,215.93719,3.7448927
0.8755832,215.89205,3.8850937
0.8300322,215.8837,4.1663878
1.179202,216.08124,3.7124159
1.579605,215.99162,3.848897
0.7908598,215.76924,4.0767267
1.450711,215.63788,4.0865452
1.225197,215.71424,3.8040194
1.292108,215.30047,3.7262083
1.50525,215.21252,3.9722349
1.229354,215.42637,3.6761883
0.8303363,215.29463,3.9110649
0.7949492,215.37998,4.0223366
1.43838,215.27299,4.1031172
0.4051538,215.34436,3.4675333
1.656464,223.79217,2.8361
0.2112311,223.86941,3.2169971
0.7962206,229.81984,3.3245138
1.250393,229.43113,2.747248
1.240526,229.66882,3.298514
1.095181,229.55954,3.111463
0.6128355,229.29787,3.5167193
1.014946,229.22548,3.6807553
2.854658,229.24436,3.4804679
0.6207821,229.39163,2.9991387
1.968172,229.11211,3.5851464
1.073731,229.07683,3.0069593
1.265119,228.98269,2.7195379
0.1944646,235.19327,3.6136167
1.560327,235.35376,3.5405773
1.690996,235.38092,3.6472058
0.6322566,235.54269,3.4381941
2.159845,178.50603,63.8939
2.888962,178.8223,63.772779
1.294825,178.63013,63.887718
1.733564,179.20187,64.09538
1.443954,179.10457,64.035884
0.6550735,179.62898,64.228025
1.962855,179.54529,64.542071
1.304176,179.00978,64.567698
1.15074,179.09735,64.165406
1.547561,178.0285,63.746511
1.494896,178.56145,64.184782
2.078734,178.81596,64.608018
1.742518,178.69906,64.199022
1.298058,178.73342,64.337338
0.5574994,178.39345,64.704127
0.4440854,178.41049,64.630807
1.611884,177.9908,64.52502
1.767047,178.1845,64.170341
1.260973,177.88985,64.817206
1.056828,178.07417,64.754322
3.782181,47.653549,0.92266578
1.268287,47.656781,0.66917471
0.6554992,47.592105,0.69167831
1.394585,47.583134,1.019869
1.397157,49.18979,-0.098136619
0.2074517,48.927686,0.20797651
1.150644,48.662851,-0.047010724
1.62753,50.956379,-0.49715615
1.244101,50.969877,0.68791563
1.243278,50.872911,0.52455783
1.520153,52.655936,0.59832224
0.4424604,52.613379,0.909371
1.986248,52.933983,0.15450754
0.2422695,54.044438,-1.1825795
1.142048,54.024414,1.0289841
1.331517,54.319006,0.13419369
1.923577,54.298641,0.72879693
1.122101,54.542375,0.39032032
0.386668,56.38453,1.0593515
1.333109,8.1870256,13.736701
0.3003511,8.340729,14.274034
0.5683411,8.5748799,14.619863
1.003762,7.9419478,13.774904
0.2384804,7.8111875,13.910089
1.683598,8.1265732,14.880014
1.263533,8.4577641,15.770366
0.9795756,8.2454325,15.833034
0.8843445,8.2388274,15.709515
1.608916,8.4159453,15.759589
1.750002,8.2120521,15.172955
0.8644554,8.6535091,16.193307
1.571317,8.6270526,15.639054
1.59609,10.558154,14.28683
1.785023,10.672081,13.711436
1.77011,10.659311,13.848567
0.8814752,10.401341,13.925921
0.8180532,10.160965,14.448462
1.764257,10.265485,14.755253
0.6112553,47.298497,0.39972599
2.083081,47.281185,0.40534559
3.201397,48.716958,0.22955789
0.7011877,49.898046,0.40447929
2.035676,49.956632,0.92238395
0.06709954,50.200826,0.86047312
1.132563,52.410335,0.4977084
1.850268,52.285168,0.18326195
1.461254,52.221936,1.262877
1.310982,52.176496,0.78464991
1.399332,53.207621,0.06172678
1.375968,53.334855,0.12240668
1.725067,53.292887,0.056004346
0.4279964,53.724838,0.58658823
0.3478197,53.622683,0.10305002
0.2719085,53.73294,0.69447919
2.089301,53.943534,1.2728909
2.237129,53.814982,0.48356589
0.1817805,55.91164,1.1339521
1.40452,55.64457,1.2294171
0.1816924,55.793465,1.1575477
1.643394,55.80737,1.0602617
0.3599576,55.69881,1.1591361
2.040635,56.014513,0.57416163
1.34144,56.267134,1.0493642
0.8454171,56.106964,0.91468946
0.3290264,56.107614,1.1839593
0.4148531,56.302566,0.37941121
0.6145719,56.125672,0.068751598
0.6174366,9.0223717,14.040569
1.585038,8.8132901,13.774364
1.680426,8.7239542,14.315586
1.304839,8.8766794,13.765373
0.5756658,8.6023487,14.398263
0.8110159,8.5333972,15.004113
0.1005037,8.2438642,14.2522
0.5983038,8.6985685,13.821497
0.7817348,8.6425221,13.769389
5.882778,10.995554,14.551572
1.024041,153.8156,3.7389473
0.6823037,153.86204,3.8381748
1.001926,153.8025,3.9298145
1.246734,153.48514,3.2112405
0.4992806,153.65948,3.2031009
2.148074,153.60464,3.3343717
1.236643,153.56824,3.7116442
1.711524,157.09071,3.5551935
0.5605356,157.26738,4.0526229
1.395409,157.25028,3.8874798
1.141853,156.91251,3.3498572
0.4046182,156.17421,4.3444043
1.891251,156.93153,4.8682978
0.3149581,156.94101,5.2663813
0.3304869,156.99789,5.1885447
1.275894,156.85363,5.276159
0.3291795,156.98159,5.4247335
0.3383211,156.80159,5.0558165
1.951766,156.78994,5.4307156
1.277755,157.02816,5.0908061
1.544769,157.06007,4.6718431
1.723285,157.13578,4.3983546
1.349908,157.11042,4.5996228
2.831881,164.36092,3.4133692
0.6765258,164.10937,3.7909904
1.737073,164.42884,4.527435
1.856004,163.98753,3.424944
1.499924,163.92048,3.6306023
1.332792,164.03439,5.8201186
1.728678,164.04948,5.5199806
1.572719,163.96338,5.5947013
1.281229,163.59693,5.3193972
1.795762,163.63855,4.8577472
1.943722,163.56523,5.2165775
6.50004,163.52612,5.0223453
1.005951,164.06961,5.6990802
5.54891,164.38416,5.5548984
0.4563164,164.22566,5.2870165
1.724972,212.74885,4.3133501
1.035059,212.65936,3.5912538
1.028869,212.97933,3.4050163
1.642509,213.02485,3.3891406
1.987364,212.50197,4.4521585
0.8553407,212.7265,4.5381282
1.26565,212.47535,3.785119
0.3219599,212.93427,5.4375063
0.1815081,212.83905,5.2061317
0.09399216,212.82495,4.9583642
0.939948,212.74127,5.0241489
2.142095,212.87837,4.7897786
2.107443,213.29001,5.40949
0.7407828,212.94542,5.0549456
1.432681,213.46843,5.4562903
1.023033,213.42432,5.1374319
1.507873,219.8886,3.7035255
0.7383177,219.80757,3.7965207
1.113082,220.2705,4.7301452
2.055187,219.96484,4.4743677
2.059339,220.27307,4.915272
3.175062,220.56323,5.0282609
0.2919334,227.46116,3.2228779
1.444914,226.98174,2.9030269
1.444445,227.13534,2.9495745
1.049207,226.9231,2.8566216
1.386741,226.97911,2.8678041
0.05508055,227.17838,3.5527675
1.532269,227.23964,3.5530317
1.128679,227.1876,3.6719359
0.5430711,227.20546,4.5935801
0.1496887,227.1125,4.3895194
1.72159,227.26107,4.0698909
4.004746,227.21348,4.3612499
0.1114668,227.26758,4.5782747
1.815834,227.3254,4.3072717
0.5336881,227.398,4.3126674
0.3662296,227.34578,4.139868
1.554602,227.34826,3.9725756
0.9063771,227.52816,3.819109
0.08040372,227.73739,4.3118615
0.9621099,236.04007,2.6777944
0.3697071,236.25775,2.8803205
1.076897,236.56192,2.4396913
0.856932,236.42499,2.4275308
1.347986,236.5277,2.4094615
1.838825,236.70323,2.6610585
0.8896312,236.71908,2.5201818
1.737894,171.98081,63.788327
0.3415383,171.94654,63.428563
1.563966,171.93808,63.605148
0.6360211,171.33427,64.189343
0.7339165,171.67031,64.316864
1.988948,171.38699,64.062124
1.678263,171.54287,64.389764
1.053301,171.82336,63.925315
0.5233516,171.37097,63.557324
0.7838717,171.02118,63.578903
1.99407,171.14954,63.767858
0.8698909,169.96054,64.07578
1.687578,170.58731,65.405962
1.687158,171.4328,65.5154
1.261787,170.14748,65.127254
0.5019509,170.49322,65.287834
1.534049,170.35819,64.940555
1.95237,170.14922,64.934511
0.4009789,171.86176,65.52753
0.7912719,171.81642,65.750935
1.301257,171.99436,65.351017
0.4231955,171.84608,65.667816
1.083523,153.94022,3.7630673
1.89641,154.05009,3.5868809
0.6260367,153.96731,3.7180946
1.387614,153.78793,3.766084
0.9950252,153.71039,3.8180831
1.943662,157.69484,3.4049101
0.8202643,157.86977,3.6903815
1.525308,158.01125,4.2032041
1.143123,158.17897,4.0885661
1.630407,157.50697,4.2349542
1.425296,157.48754,4.1722626
1.558138,165.18356,4.3053317
0.8859262,165.04778,4.733773
0.5797942,164.44867,3.5657985
1.123962,164.65813,3.5235736
0.8700494,164.50282,3.9864137
1.418695,164.62898,3.8741194
3.442635,164.67064,4.5315569
0.6514984,164.67873,4.3261312
1.655716,213.62538,3.6796027
0.6438566,213.8806,4.1681742
0.5367453,213.87634,4.1832088
1.536973,213.42101,3.7594661
2.447991,213.42762,4.0933859
2.285583,213.30667,4.3555399
1.849852,213.44014,4.2149629
1.866295,213.06265,3.314764
1.649843,213.40658,3.3961685
0.7617996,213.19898,4.3600672
2.438038,213.10564,4.3310837
1.248902,221.89753,3.5067468
1.954535,221.04679,3.1999932
1.619815,220.98713,3.1999915
1.53396,221.52103,3.5322185
1.238498,221.38275,3.6220054
1.214627,221.35122,3.632126
1.946725,221.55409,3.8651274
1.216466,221.04381,3.420273
0.7674662,220.86589,3.0609371
1.677735,220.78493,3.4063671
1.489425,220.86182,3.7630337
1.499973,220.88828,3.6863091
1.70734,227.50281,3.0750266
0.1728526,227.7667,3.2580817
0.09504289,227.59403,3.0389203
0.3109361,227.53243,2.7753653
1.564484,237.47191,2.6582372
0.6394812,237.2278,2.5187505
0.4142096,237.37267,2.616976
1.16002,237.1614,2.4795931
2.076389,237.28381,2.5118824
1.207596,237.12408,2.7240749
0.09767855,236.96642,2.9307922
0.8979578,236.87435,2.4067891
0.5027445,237.01287,2.503623
1.844269,236.71516,2.8389729
1.742154,174.6993,64.103858
1.288475,174.89422,64.261623
2.019388,172.95219,63.389233
0.3126946,173.9659,64.027391
2.002711,173.7232,63.918704
1.744956,173.0819,63.896374
1.547221,172.50952,64.481063
0.2095182,173.09759,64.332895
1.187376,173.30904,64.50514
1.915874,172.07587,63.480497
0.1250467,172.17334,63.597588
0.7481613,172.4079,63.953565
0.3511492,171.60108,63.577857
0.6047722,171.76387,63.745261
0.1642864,171.86993,63.722185
1.172366,154.51461,4.0163572
1.609844,153.92457,3.4643831
2.098923,153.70889,2.6926703
0.8615353,153.72368,3.1287745
1.161933,153.8964,3.4300131
4.306047,153.70653,3.433556
0.7448707,153.86388,3.5590853
0.8387759,156.72636,4.5810898
1.507651,156.67279,4.4059524
0.1063466,156.62139,4.4875672
1.666193,156.64528,5.0251607
0.2679842,158.77784,3.8237075
0.733889,157.94762,3.4815773
1.80145,157.91048,3.7074008
1.292705,158.53209,3.9082231
1.627649,158.32165,4.1807264
1.257072,163.88006,5.0270485
1.485706,163.73578,5.0763415
0.5807632,163.66358,5.5926242
0.2544726,165.74517,3.7812561
1.832525,165.76013,3.6467735
2.075598,166.03588,4.3919794
1.987162,165.61023,3.6669878
0.2808717,165.61102,3.5775797
0.7333764,165.32366,4.0391847
1.87937,215.27078,4.3856858
0.5656825,215.17516,4.5157959
1.771782,214.17808,3.2998975
1.662786,214.59556,4.4260145
0.4471647,214.58793,4.0147142
2.123177,214.04538,3.5491481
1.896286,213.9315,3.6729887
0.5392424,219.94416,4.0933821
1.423586,219.99102,4.0479186
1.055146,220.19445,5.0662502
1.393892,220.64907,4.6910407
1.146338,220.62002,4.5514814
1.899973,220.56944,4.6106089
1.304353,220.39415,4.3080808
2.007625,220.68958,4.2720564
4.301033,220.32276,3.986262
0.1132243,220.76587,3.9638346
0.6647623,221.99584,3.0918299
1.20804,222.0153,3.3627702
0.06623235,222.69665,3.6126064
0.8158776,222.57885,3.8690254
0.2871996,221.8887,3.1482797
1.781084,221.87455,3.0898184
1.35373,222.29625,3.5525553
0.3752328,222.19805,3.8268474
1.477254,226.73766,4.3680462
1.702639,226.9989,4.2534036
1.064955,227.08769,3.8910629
0.8221015,228.64473,2.8801454
1.362614,228.63316,2.9667323
1.016352,228.17243,2.7723366
0.8731984,228.50246,3.1564383
0.9171516,228.41437,3.5464508
1.117975,227.91807,2.7551948
0.2221527,228.23826,3.1934377
0.3588822,234.81768,3.3894618
1.60864,234.44299,3.8601789
0.2471082,234.47973,3.9324355
1.292472,234.477,3.666448
1.853696,237.66731,3.0661068
1.437025,237.84107,3.0022617
1.916672,237.31846,2.7826233
1.763863,237.35208,3.0057015
1.623961,237.35935,3.040996
0.6640016,237.48692,3.0950855
0.2543893,237.30135,3.1113302
1.637612,169.86997,64.261154
1.428203,170.67328,64.267013
1.157691,170.73967,64.490106
1.442418,170.42327,64.448886
1.139141,175.43632,63.521668
1.43963,175.66768,63.825461
0.8931435,176.36016,64.289595
0.5439612,176.16961,64.35973
2.069975,174.17813,63.680419
1.881588,174.71934,63.492803
0.5316174,174.75556,63.698109
0.6850795,175.20414,63.988284
1.403191,175.19566,64.289695
0.1790286,173.83653,63.345145
4.341712,174.11393,63.608079
0.1074382,46.664867,0.06199503
1.76566,47.864813,0.89926996
5.190456,49.163622,0.29635806
1.95725,49.383316,0.16957351
1.778672,49.522115,0.29332186
0.7843341,51.331086,-0.75028429
0.2131841,51.119909,-0.77049767
1.800863,52.518096,0.15046717
0.3119788,53.274894,0.95997438
0.841221,53.442074,1.2355173
0.303495,53.267141,0.86965728
1.050212,53.484953,0.93116617
0.5086591,53.049394,0.40855915
0.08600763,53.055043,0.26295811
0.9300532,53.115349,0.43702934
1.74808,52.973929,0.34070177
1.175709,54.915596,-0.20747294
0.6510939,55.031767,-0.77571994
1.438307,55.125274,-0.8131074
1.176584,54.406054,-0.41587844
0.9495351,54.829803,-1.2226997
0.74996,54.275957,-0.79657805
0.9874868,9.5490806,14.5425
1.195451,9.536165,14.831325
0.1388067,9.5146449,14.849277
0.7982124,9.328624,14.539439
1.63925,9.207298,14.753275
2.096997,9.1853685,14.596403
0.08870877,9.1935464,14.993574
1.399441,9.119391,13.889856
1.251997,9.1364979,13.706102
1.229768,9.3676373,13.8156
0.616587,9.3435391,14.01508
1.588288,12.071575,13.676145
0.8913395,12.007197,13.974527
0.4589632,12.2497,14.044538
1.184644,12.355724,13.953357
0.4276578,46.94148,0.14257939
1.500517,47.872071,0.94406504
0.4872259,48.884481,0.91764997
1.637456,49.032711,0.79142293
1.782502,48.768776,0.21038283
4.176217,51.533851,-0.56114131
0.4454056,51.618884,-0.46151157
1.854038,51.402582,-0.46817553
0.7860005,51.351838,-0.55323954
1.110914,51.484004,-1.1336102
0.5569419,52.74608,1.1644687
0.4820152,53.075145,1.1134773
1.634828,53.257951,0.80050669
1.933195,52.601027,0.69968544
1.509352,52.666778,0.11795668
1.103317,55.609457,-0.2360685
1.1634,55.725786,-0.01413816
0.6969412,55.637688,-0.24679886
6.264795,55.698088,0.039311417
1.339303,55.397554,-0.37605481
2.315331,54.976085,-0.34861733
0.9723134,55.081102,-0.32654201
1.717347,55.011854,-0.10777316
1.546547,9.7143394,14.130551
0.2208217,9.4830569,13.72361
1.633838,9.7448115,16.017622
1.415641,9.5729555,15.955909
0.9893482,10.096991,16.035312
1.747051,9.9496574,16.201096
0.7139859,9.8822691,15.829985
0.8089255,9.9214584,15.740887
0.1012562,10.674636,15.157257
1.215978,47.066014,1.1226295
1.515827,47.272409,0.96914338
0.1350536,47.127741,0.72286436
0.8620883,47.827141,0.4103086
1.228591,47.628746,0.088206025
1.805473,48.905562,-0.30307339
1.233963,48.926944,-1.0144302
0.4737844,48.741183,0.84137596
0.2131663,51.932989,-1.1860325
0.1339942,51.874514,-0.99959299
1.911784,51.851293,-0.85787356
1.203442,51.701171,-0.79086488
0.1273159,52.789006,-1.1796749
1.806938,52.879898,-0.95117988
2.411132,52.421357,-0.37963387
2.667126,52.783182,1.1889047
2.342134,56.149849,-0.25765425
1.272178,55.795672,-0.74401923
1.747082,55.826557,-0.74665334
0.7461279,55.941343,-0.80039852
1.925324,55.979703,-0.62792245
1.864508,56.005646,-0.20579252
1.186068,55.398484,-0.67562744
1.414798,55.455673,-0.82168419
1.553353,55.483642,-0.61844674
2.221201,55.696836,-0.69157026
0.5295749,9.4979655,15.928681
0.8438596,9.1554786,15.275802
0.8949053,9.1586655,15.045682
0.4386528,9.6954584,15.118968
1.198143,9.5202828,15.400841
1.482162,9.7775893,15.580841
0.09890411,10.232872,15.563668
0.5597681,9.718053,15.587835
1.768358,9.9825632,15.565919
0.7099134,9.8444251,16.089676
1.457982,185.36996,65.324845
1.007963,186.43931,64.956993
1.340862,190.03415,64.119987
0.5600957,189.38331,63.80723
1.319516,189.35434,64.047663
0.6685845,189.06807,63.893511
0.09943599,190.49506,64.755149
0.6331761,190.11214,64.55248
0.1016693,189.63056,64.582359
1.303375,188.59966,64.005112
0.1332912,188.45799,63.832545
0.5940827,188.72126,64.086178
1.434455,188.83545,64.424833
0.5582901,188.94519,64.860198
1.564592,187.8634,63.781097
0.7421811,188.12372,64.187532
2.028784,203.8389,64.516449
0.6848465,203.65848,64.788234
1.386392,203.88762,64.991633
